货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间,查询日期
美元,714.1,713.95,716.95,716.95,711.32,2023/11/28 10:01:47,2023-11-28
美元,711.31,711.15,714.15,714.15,710.31,2023/11/29 10:03:59,2023-11-29
美元,712.16,712.0,715.0,715.0,710.18,2023/11/30 10:04:27,2023-11-30
美元,712.26,712.1,715.1,715.1,711.04,2023/12/01 10:01:51,2023-12-01
美元,711.96,711.8,714.8,714.8,711.04,2023/12/02 10:30:00,2023-12-02
美元,711.96,711.8,714.8,714.8,711.04,2023/12/03 10:30:00,2023-12-03
美元,712.16,712.0,715.0,715.0,710.11,2023/12/04 10:00:17,2023-12-04
美元,713.31,713.15,716.15,716.15,711.27,2023/12/05 10:00:57,2023-12-05
美元,714.51,714.36,717.36,717.36,711.4,2023/12/06 10:00:22,2023-12-06
美元,714.95,714.8,717.8,717.8,711.76,2023/12/07 10:03:18,2023-12-07
美元,714.45,714.3,717.3,717.3,711.23,2023/12/08 10:01:07,2023-12-08
美元,716.05,715.89,718.91,718.91,711.23,2023/12/09 10:30:00,2023-12-09
美元,716.05,715.89,718.91,718.91,711.23,2023/12/10 10:30:00,2023-12-10
美元,716.9,716.74,719.76,719.76,711.63,2023/12/11 10:06:10,2023-12-11
美元,716.45,716.29,719.31,719.31,711.74,2023/12/12 10:06:59,2023-12-12
美元,716.95,716.79,719.81,719.81,711.26,2023/12/13 10:00:25,2023-12-13
美元,712.21,712.05,715.05,715.05,710.9,2023/12/14 10:01:04,2023-12-14
美元,711.46,711.3,714.3,714.3,709.57,2023/12/15 10:02:14,2023-12-15
美元,711.16,711.0,714.0,714.0,709.57,2023/12/16 10:30:00,2023-12-16
美元,711.16,711.0,714.0,714.0,709.57,2023/12/17 10:30:00,2023-12-17
美元,711.56,711.4,714.4,714.4,709.33,2023/12/18 10:00:19,2023-12-18
美元,712.91,712.75,715.75,715.75,709.82,2023/12/19 10:07:14,2023-12-19
美元,712.11,711.95,714.95,714.95,709.66,2023/12/20 10:02:00,2023-12-20
美元,713.51,713.35,716.35,716.35,710.12,2023/12/21 10:00:51,2023-12-21
美元,713.66,713.5,716.5,716.5,709.53,2023/12/22 10:02:03,2023-12-22
美元,712.56,712.4,715.4,715.4,709.53,2023/12/23 10:30:00,2023-12-23
美元,712.56,712.4,715.4,715.4,709.53,2023/12/24 10:30:00,2023-12-24
美元,712.11,711.95,714.95,714.95,710.1,2023/12/25 10:02:41,2023-12-25
美元,712.76,712.6,715.6,715.6,709.65,2023/12/26 10:05:30,2023-12-26
美元,713.86,713.7,716.7,716.7,710.02,2023/12/27 10:02:06,2023-12-27
美元,711.76,711.6,714.6,714.6,709.74,2023/12/28 10:02:29,2023-12-28
美元,708.57,708.41,711.39,711.39,708.27,2023/12/29 10:02:20,2023-12-29
美元,709.21,709.06,712.04,712.04,708.27,2023/12/30 10:30:00,2023-12-30
美元,709.21,709.06,712.04,712.04,708.27,2023/12/31 10:30:00,2023-12-31
美元,709.21,709.06,712.04,712.04,708.27,2024/01/01 10:30:00,2024-01-01
美元,710.66,710.5,713.5,713.5,707.7,2024/01/02 10:01:59,2024-01-02
美元,714.1,713.95,716.95,716.95,710.02,2024/01/03 10:04:44,2024-01-03
美元,714.35,714.2,717.2,717.2,709.97,2024/01/04 10:00:36,2024-01-04
美元,715.65,715.49,718.51,718.51,710.29,2024/01/05 10:01:36,2024-01-05
美元,713.96,713.8,716.8,716.8,710.29,2024/01/06 10:30:00,2024-01-06
美元,713.96,713.8,716.8,716.8,710.29,2024/01/07 10:30:00,2024-01-07
美元,713.76,713.6,716.6,716.6,710.06,2024/01/08 10:00:09,2024-01-08
美元,715.0,714.85,717.85,717.85,710.1,2024/01/09 10:02:35,2024-01-09
美元,716.15,715.99,719.01,719.01,710.55,2024/01/10 10:00:06,2024-01-10
美元,715.5,715.34,718.36,718.36,710.87,2024/01/11 10:07:14,2024-01-11
美元,714.9,714.75,717.75,717.75,710.5,2024/01/12 10:02:17,2024-01-12
美元,716.15,715.99,719.01,719.01,710.5,2024/01/13 10:30:00,2024-01-13
美元,716.15,715.99,719.01,719.01,710.5,2024/01/14 10:30:00,2024-01-14
美元,716.4,716.24,719.26,719.26,710.84,2024/01/15 10:04:56,2024-01-15
美元,716.95,716.79,719.81,719.81,711.34,2024/01/16 10:01:08,2024-01-16
美元,718.0,717.84,720.86,720.86,711.68,2024/01/17 10:05:14,2024-01-17
美元,718.25,718.09,721.11,721.11,711.74,2024/01/18 10:01:59,2024-01-18
美元,718.4,718.24,721.26,721.26,711.67,2024/01/19 10:06:58,2024-01-19
美元,718.45,718.29,721.31,721.31,711.67,2024/01/20 10:30:00,2024-01-20
美元,718.45,718.29,721.31,721.31,711.67,2024/01/21 10:30:00,2024-01-21
美元,718.2,718.04,721.06,721.06,711.05,2024/01/22 10:03:47,2024-01-22
美元,717.7,717.54,720.56,720.56,711.17,2024/01/23 10:00:34,2024-01-23
美元,715.85,715.69,718.71,718.71,710.53,2024/01/24 10:02:13,2024-01-24
美元,714.75,714.6,717.6,717.6,710.44,2024/01/25 10:10:02,2024-01-25
美元,716.7,713.02,719.56,719.56,710.74,2024/01/26 10:10:10,2024-01-26
美元,717.0,713.32,719.86,719.86,710.74,2024/01/27 10:30:00,2024-01-27
美元,717.0,713.32,719.86,719.86,710.74,2024/01/28 10:30:00,2024-01-28
美元,716.75,713.07,719.61,719.61,710.97,2024/01/29 10:04:29,2024-01-29
美元,716.55,712.87,719.41,719.41,710.55,2024/01/30 10:01:17,2024-01-30
美元,716.65,712.97,719.51,719.51,710.39,2024/01/31 10:02:57,2024-01-31
美元,717.05,713.37,719.91,719.91,710.49,2024/02/01 10:00:53,2024-02-01
美元,716.8,713.12,719.66,719.66,710.06,2024/02/02 10:03:28,2024-02-02
美元,718.35,714.66,721.21,721.21,710.06,2024/02/03 10:30:00,2024-02-03
美元,718.35,714.66,721.21,721.21,710.06,2024/02/04 10:30:00,2024-02-04
美元,718.4,714.71,721.26,721.26,710.7,2024/02/05 10:03:03,2024-02-05
美元,718.5,714.81,721.36,721.36,710.82,2024/02/06 10:01:25,2024-02-06
美元,717.2,713.52,720.06,720.06,710.49,2024/02/07 10:02:16,2024-02-07
美元,718.65,714.96,721.51,721.51,710.63,2024/02/08 10:10:24,2024-02-08
美元,719.15,715.46,722.01,722.01,710.36,2024/02/09 10:07:04,2024-02-09
美元,718.95,715.26,721.81,721.81,710.36,2024/02/10 10:30:00,2024-02-10
美元,718.95,715.26,721.81,721.81,710.36,2024/02/11 10:30:00,2024-02-11
美元,718.95,715.26,721.81,721.81,710.36,2024/02/12 10:30:00,2024-02-12
美元,718.95,715.26,721.81,721.81,710.36,2024/02/13 10:30:00,2024-02-13
美元,719.25,715.56,722.11,722.11,710.36,2024/02/14 10:20:02,2024-02-14
美元,719.59,715.9,722.46,722.46,710.36,2024/02/15 10:30:00,2024-02-15
美元,719.44,715.75,722.31,722.31,710.36,2024/02/16 10:12:23,2024-02-16
美元,719.44,715.75,722.31,722.31,710.36,2024/02/17 10:30:00,2024-02-17
美元,718.95,715.26,721.81,721.81,710.36,2024/02/18 10:30:00,2024-02-18
美元,718.45,714.76,721.31,721.31,710.32,2024/02/19 10:01:52,2024-02-19
美元,718.55,714.86,721.41,721.41,710.68,2024/02/20 10:10:01,2024-02-20
美元,718.3,714.61,721.16,721.16,710.3,2024/02/21 10:03:45,2024-02-21
美元,717.9,714.22,720.76,720.76,710.18,2024/02/22 10:03:33,2024-02-22
美元,718.1,714.41,720.96,720.96,710.64,2024/02/23 10:00:24,2024-02-23
美元,718.9,715.21,721.76,721.76,710.64,2024/02/24 10:30:00,2024-02-24
美元,718.9,715.21,721.76,721.76,710.64,2024/02/25 10:30:00,2024-02-25
美元,718.6,714.91,721.46,721.46,710.8,2024/02/26 10:05:33,2024-02-26
美元,718.6,714.91,721.46,721.46,710.57,2024/02/27 10:10:12,2024-02-27
美元,718.7,715.01,721.56,721.56,710.75,2024/02/28 10:10:21,2024-02-28
美元,718.5,714.81,721.36,721.36,710.36,2024/02/29 10:00:42,2024-02-29
美元,718.64,714.95,721.5,721.5,710.59,2024/03/01 10:02:35,2024-03-01
美元,718.9,715.21,721.76,721.76,710.59,2024/03/02 10:30:00,2024-03-02
美元,718.9,715.21,721.76,721.76,710.59,2024/03/03 10:30:00,2024-03-03
美元,718.6,714.91,721.46,721.46,710.2,2024/03/04 10:02:40,2024-03-04
美元,718.55,714.86,721.41,721.41,710.27,2024/03/05 10:08:34,2024-03-05
美元,718.66,714.97,721.52,721.52,710.16,2024/03/06 10:04:04,2024-03-06
美元,718.75,715.06,721.61,721.61,710.02,2024/03/07 10:09:17,2024-03-07
美元,718.43,714.74,721.29,721.29,709.78,2024/03/08 10:02:15,2024-03-08
美元,718.05,714.36,720.91,720.91,709.78,2024/03/09 10:30:00,2024-03-09
美元,718.05,714.36,720.91,720.91,709.78,2024/03/10 10:30:00,2024-03-10
美元,717.9,714.22,720.76,720.76,709.69,2024/03/11 10:00:50,2024-03-11
美元,716.45,712.78,719.31,719.31,709.63,2024/03/12 10:02:31,2024-03-12
美元,717.5,713.82,720.36,720.36,709.3,2024/03/13 10:06:51,2024-03-13
美元,718.05,714.36,720.91,720.91,709.74,2024/03/14 10:00:19,2024-03-14
美元,718.4,714.71,721.26,721.26,709.75,2024/03/15 10:00:22,2024-03-15
美元,718.75,715.06,721.61,721.61,709.75,2024/03/16 10:30:00,2024-03-16
美元,718.75,715.06,721.61,721.61,709.75,2024/03/17 10:30:00,2024-03-17
美元,718.45,714.76,721.31,721.31,709.43,2024/03/18 10:00:36,2024-03-18
美元,718.7,715.01,721.56,721.56,709.85,2024/03/19 10:00:48,2024-03-19
美元,718.76,715.07,721.62,721.62,709.68,2024/03/20 10:10:01,2024-03-20
美元,718.67,714.98,721.53,721.53,709.42,2024/03/21 10:10:09,2024-03-21
美元,721.04,717.34,723.92,723.92,710.04,2024/03/22 10:01:19,2024-03-22
美元,722.19,718.49,725.07,725.07,710.04,2024/03/23 10:30:00,2024-03-23
美元,722.19,718.49,725.07,725.07,710.04,2024/03/24 10:30:00,2024-03-24
美元,720.09,716.4,722.97,722.97,709.96,2024/03/25 20:46:11,2024-03-25
美元,721.54,717.84,724.42,724.42,709.46,2024/03/27 10:00:36,2024-03-27
美元,721.64,717.94,724.52,724.52,709.48,2024/03/28 10:01:35,2024-03-28
美元,721.64,717.94,724.52,724.52,709.5,2024/03/29 10:00:59,2024-03-29
美元,721.39,717.69,724.27,724.27,709.5,2024/03/30 10:30:00,2024-03-30
美元,721.39,717.69,724.27,724.27,709.5,2024/03/31 10:30:00,2024-03-31
美元,721.44,717.74,724.32,724.32,709.38,2024/04/01 10:03:15,2024-04-01
美元,722.64,718.93,725.52,725.52,709.57,2024/04/02 12:43:39,2024-04-02
美元,722.59,718.88,725.47,725.47,709.49,2024/04/03 10:10:25,2024-04-03
美元,722.31,718.6,725.19,725.19,709.49,2024/04/04 10:30:00,2024-04-04
美元,722.34,718.63,725.22,725.22,709.49,2024/04/05 10:00:47,2024-04-05
美元,722.24,718.53,725.12,725.12,709.49,2024/04/06 10:30:00,2024-04-06
美元,722.24,718.53,725.12,725.12,709.49,2024/04/07 10:30:00,2024-04-07
美元,721.99,718.29,724.87,724.87,709.47,2024/04/08 10:10:21,2024-04-08
美元,722.24,718.53,725.12,725.12,709.56,2024/04/09 10:00:27,2024-04-09
美元,721.74,718.04,724.62,724.62,709.59,2024/04/10 10:00:37,2024-04-10
美元,722.54,718.83,725.42,725.42,709.68,2024/04/11 10:10:17,2024-04-11
美元,722.54,718.83,725.42,725.42,709.67,2024/04/12 10:00:45,2024-04-12
美元,723.04,719.33,725.92,725.92,709.67,2024/04/13 10:30:00,2024-04-13
美元,723.04,719.33,725.92,725.92,709.67,2024/04/14 10:30:00,2024-04-14
美元,722.62,718.91,725.5,725.5,709.79,2024/04/15 10:05:03,2024-04-15
美元,722.69,718.98,725.57,725.57,710.28,2024/04/16 10:00:41,2024-04-16
美元,722.74,719.03,725.62,725.62,710.25,2024/04/17 10:06:08,2024-04-17
美元,722.54,718.83,725.42,725.42,710.2,2024/04/18 10:00:08,2024-04-18
美元,723.14,719.43,726.02,726.02,710.46,2024/04/19 10:00:44,2024-04-19
美元,723.24,719.53,726.12,726.12,710.46,2024/04/20 10:30:00,2024-04-20
美元,723.24,719.53,726.12,726.12,710.46,2024/04/21 10:30:00,2024-04-21
美元,723.04,719.33,725.92,725.92,710.43,2024/04/22 10:02:42,2024-04-22
美元,723.39,719.68,726.27,726.27,710.59,2024/04/23 10:02:32,2024-04-23
美元,723.22,719.51,726.1,726.1,710.48,2024/04/24 10:00:21,2024-04-24
美元,723.59,719.88,726.47,726.47,710.58,2024/04/25 10:10:05,2024-04-25
美元,723.54,719.83,726.42,726.42,710.56,2024/04/26 10:01:27,2024-04-26
美元,723.89,720.17,726.77,726.77,710.56,2024/04/27 10:30:00,2024-04-27
美元,723.89,720.17,726.77,726.77,710.56,2024/04/28 10:30:00,2024-04-28
美元,723.74,720.02,726.62,726.62,710.66,2024/04/29 10:00:18,2024-04-29
美元,723.34,717.45,726.22,726.22,710.63,2024/04/30 10:02:16,2024-04-30
美元,723.64,717.75,726.52,726.52,710.63,2024/05/01 10:30:00,2024-05-01
美元,723.64,717.75,726.52,726.52,710.63,2024/05/02 10:11:01,2024-05-02
美元,722.69,716.81,725.57,725.57,710.63,2024/05/03 10:01:59,2024-05-03
美元,722.14,716.27,725.02,725.02,710.63,2024/05/04 10:30:00,2024-05-04
美元,722.14,716.27,725.02,725.02,710.63,2024/05/05 10:30:00,2024-05-05
美元,719.94,714.09,722.81,722.81,709.94,2024/05/06 10:03:24,2024-05-06
美元,720.54,714.68,723.42,723.42,710.02,2024/05/07 10:03:32,2024-05-07
美元,721.19,715.32,724.07,724.07,710.16,2024/05/08 10:10:11,2024-05-08
美元,721.54,715.67,724.42,724.42,710.28,2024/05/09 10:10:00,2024-05-09
美元,721.44,715.57,724.32,724.32,710.11,2024/05/10 10:01:41,2024-05-10
美元,721.59,715.72,724.47,724.47,710.11,2024/05/11 10:30:00,2024-05-11
美元,721.59,715.72,724.47,724.47,710.11,2024/05/12 10:30:00,2024-05-12
美元,722.19,716.31,725.07,725.07,710.3,2024/05/13 10:02:35,2024-05-13
美元,722.59,716.71,725.47,725.47,710.53,2024/05/14 10:04:26,2024-05-14
美元,722.19,716.31,725.07,725.07,710.49,2024/05/15 10:02:06,2024-05-15
美元,720.29,714.43,723.17,723.17,710.2,2024/05/16 10:02:02,2024-05-16
美元,721.63,715.76,724.51,724.51,710.45,2024/05/17 10:02:00,2024-05-17
美元,721.64,715.77,724.52,724.52,710.45,2024/05/18 10:30:00,2024-05-18
美元,721.64,715.77,724.52,724.52,710.45,2024/05/19 10:30:00,2024-05-19
美元,721.84,715.97,724.72,724.72,710.42,2024/05/20 10:04:09,2024-05-20
美元,722.94,717.06,725.82,725.82,710.69,2024/05/21 10:02:40,2024-05-21
美元,722.59,716.71,725.47,725.47,710.77,2024/05/22 10:00:40,2024-05-22
美元,723.39,717.5,726.27,726.27,710.98,2024/05/23 10:05:11,2024-05-23
美元,723.54,717.65,726.42,726.42,711.02,2024/05/24 10:05:38,2024-05-24
美元,723.54,717.65,726.42,726.42,711.02,2024/05/25 10:30:00,2024-05-25
美元,723.54,717.65,726.42,726.42,711.02,2024/05/26 10:30:00,2024-05-26
美元,723.24,717.35,726.12,726.12,710.91,2024/05/27 10:02:36,2024-05-27
美元,723.34,717.45,726.22,726.22,711.01,2024/05/28 10:01:15,2024-05-28
美元,723.59,717.7,726.47,726.47,711.06,2024/05/29 10:06:34,2024-05-29
美元,723.89,718.0,726.77,726.77,711.11,2024/05/30 10:06:32,2024-05-30
美元,722.73,716.85,725.61,725.61,710.88,2024/05/31 10:00:34,2024-05-31
美元,723.39,717.5,726.27,726.27,710.88,2024/06/01 10:30:00,2024-06-01
美元,723.39,717.5,726.27,726.27,710.88,2024/06/02 10:30:00,2024-06-02
美元,723.24,717.35,726.12,726.12,710.86,2024/06/03 10:00:10,2024-06-03
美元,723.34,717.45,726.22,726.22,710.83,2024/06/04 10:06:38,2024-06-04
美元,723.34,717.45,726.22,726.22,710.97,2024/06/05 10:02:46,2024-06-05
美元,723.34,717.45,726.22,726.22,711.08,2024/06/06 10:00:08,2024-06-06
美元,723.54,717.65,726.42,726.42,711.06,2024/06/07 10:00:15,2024-06-07
美元,724.09,718.2,726.97,726.97,711.06,2024/06/08 10:30:00,2024-06-08
美元,724.09,718.2,726.97,726.97,711.06,2024/06/09 10:30:00,2024-06-09
美元,723.89,718.0,726.77,726.77,711.06,2024/06/10 10:10:35,2024-06-10
美元,724.14,718.25,727.02,727.02,711.35,2024/06/11 10:01:46,2024-06-11
美元,724.14,718.25,727.02,727.02,711.33,2024/06/12 10:10:08,2024-06-12
美元,723.94,718.05,726.82,726.82,711.22,2024/06/13 10:02:02,2024-06-13
美元,724.4,718.5,727.28,727.28,711.51,2024/06/14 10:03:45,2024-06-14
美元,724.83,718.94,727.73,727.73,711.51,2024/06/15 10:30:00,2024-06-15
美元,724.83,718.94,727.73,727.73,711.51,2024/06/16 10:30:00,2024-06-16
美元,724.36,718.46,727.24,727.24,711.49,2024/06/17 10:08:43,2024-06-17
美元,724.34,718.44,727.22,727.22,711.48,2024/06/18 10:10:22,2024-06-18
美元,724.37,718.47,727.25,727.25,711.59,2024/06/19 10:10:01,2024-06-19
美元,724.96,719.07,727.86,727.86,711.92,2024/06/20 10:10:11,2024-06-20
美元,725.03,719.14,727.93,727.93,711.96,2024/06/21 10:00:38,2024-06-21
美元,725.33,719.43,728.23,728.23,711.96,2024/06/22 10:30:00,2024-06-22
美元,725.33,719.43,728.23,728.23,711.96,2024/06/23 10:30:00,2024-06-23
美元,724.93,719.04,727.83,727.83,712.01,2024/06/24 10:04:56,2024-06-24
美元,725.11,719.22,728.01,728.01,712.25,2024/06/25 10:05:07,2024-06-25
美元,725.35,719.45,728.25,728.25,712.48,2024/06/26 10:05:52,2024-06-26
美元,725.77,719.87,728.67,728.67,712.7,2024/06/27 10:09:25,2024-06-27
美元,725.68,719.78,728.58,728.58,712.68,2024/06/28 10:07:45,2024-06-28
美元,725.88,719.98,728.78,728.78,712.68,2024/06/29 10:30:00,2024-06-29
美元,725.88,719.98,728.78,728.78,712.68,2024/06/30 10:30:00,2024-06-30
美元,725.59,719.69,728.49,728.49,712.65,2024/07/01 10:10:14,2024-07-01
美元,725.97,720.07,728.87,728.87,712.91,2024/07/02 10:01:18,2024-07-02
美元,726.13,720.23,729.03,729.03,713.12,2024/07/03 10:10:03,2024-07-03
美元,725.98,720.08,728.88,728.88,713.05,2024/07/04 10:00:08,2024-07-04
美元,725.77,719.87,728.67,728.67,712.89,2024/07/05 10:00:45,2024-07-05
美元,725.93,720.03,728.83,728.83,712.89,2024/07/06 10:30:00,2024-07-06
美元,725.93,720.03,728.83,728.83,712.89,2024/07/07 10:30:00,2024-07-07
美元,725.71,719.81,728.61,728.61,712.86,2024/07/08 10:02:07,2024-07-08
美元,726.05,720.15,728.95,728.95,713.1,2024/07/09 10:04:38,2024-07-09
美元,726.38,720.47,729.28,729.28,713.42,2024/07/10 10:01:27,2024-07-10
美元,726.36,720.45,729.26,729.26,713.39,2024/07/11 10:00:09,2024-07-11
美元,725.18,719.28,728.08,728.08,713.15,2024/07/12 10:01:36,2024-07-12
美元,724.29,718.39,727.17,727.17,713.15,2024/07/13 10:30:00,2024-07-13
美元,724.29,718.39,727.17,727.17,713.15,2024/07/14 10:30:00,2024-07-14
美元,724.83,718.94,727.73,727.73,713.13,2024/07/15 10:00:07,2024-07-15
美元,725.33,719.43,728.23,728.23,713.28,2024/07/16 10:01:09,2024-07-16
美元,725.48,719.58,728.38,728.38,713.18,2024/07/17 10:00:19,2024-07-17
美元,724.81,718.92,727.7,727.7,712.85,2024/07/18 10:00:30,2024-07-18
美元,725.58,719.68,728.48,728.48,713.15,2024/07/19 10:02:45,2024-07-19
美元,726.18,720.27,729.08,729.08,713.15,2024/07/20 10:30:00,2024-07-20
美元,726.18,720.27,729.08,729.08,713.15,2024/07/21 10:30:00,2024-07-21
美元,726.11,720.21,729.01,729.01,713.35,2024/07/22 10:03:56,2024-07-22
美元,726.16,720.25,729.06,729.06,713.34,2024/07/23 10:06:25,2024-07-23
美元,726.33,720.42,729.23,729.23,713.58,2024/07/24 10:07:19,2024-07-24
美元,725.28,719.38,728.18,728.18,713.21,2024/07/25 10:00:40,2024-07-25
美元,722.34,716.46,725.22,725.22,712.7,2024/07/26 10:02:54,2024-07-26
美元,724.24,718.34,727.12,727.12,712.7,2024/07/27 10:30:00,2024-07-27
美元,724.24,718.34,727.12,727.12,712.7,2024/07/28 10:30:00,2024-07-28
美元,724.19,718.29,727.07,727.07,713.16,2024/07/29 10:02:14,2024-07-29
美元,725.23,719.33,728.13,728.13,713.64,2024/07/30 10:02:11,2024-07-30
美元,722.24,716.36,725.12,725.12,713.46,2024/07/31 10:00:24,2024-07-31
美元,721.59,715.72,724.47,724.47,713.23,2024/08/01 10:00:15,2024-08-01
美元,722.99,717.11,725.87,725.87,713.76,2024/08/02 10:00:33,2024-08-02
美元,716.75,710.92,719.61,719.61,713.76,2024/08/03 10:30:00,2024-08-03
美元,716.75,710.92,719.61,719.61,713.76,2024/08/04 10:30:00,2024-08-04
美元,713.86,708.05,716.7,716.7,713.45,2024/08/05 10:01:36,2024-08-05
美元,714.15,708.35,717.0,717.0,713.18,2024/08/06 10:04:16,2024-08-06
美元,716.85,711.02,719.71,719.71,713.86,2024/08/07 10:03:04,2024-08-07
美元,716.45,710.62,719.31,719.31,714.6,2024/08/08 10:00:04,2024-08-08
美元,716.4,710.57,719.26,719.26,714.49,2024/08/09 10:00:18,2024-08-09
美元,715.85,710.03,718.71,718.71,714.49,2024/08/10 10:30:00,2024-08-10
美元,715.85,710.03,718.71,718.71,714.49,2024/08/11 10:30:00,2024-08-11
美元,716.3,710.47,719.16,719.16,714.58,2024/08/12 10:00:03,2024-08-12
美元,716.85,711.02,719.71,719.71,714.79,2024/08/13 10:00:10,2024-08-13
美元,714.1,708.3,716.95,716.95,714.15,2024/08/14 10:02:33,2024-08-14
美元,715.25,709.43,718.1,718.1,713.99,2024/08/15 10:03:38,2024-08-15
美元,716.6,710.77,719.46,719.46,714.64,2024/08/16 10:01:21,2024-08-16
美元,715.15,709.34,718.0,718.0,714.64,2024/08/17 10:30:00,2024-08-17
美元,715.15,709.34,718.0,718.0,714.64,2024/08/18 10:30:00,2024-08-18
美元,713.06,707.26,715.9,715.9,714.15,2024/08/19 20:33:40,2024-08-19
美元,713.21,707.4,716.05,716.05,713.25,2024/08/20 20:20:56,2024-08-20
美元,712.06,706.27,714.9,714.9,713.07,2024/08/21 10:04:17,2024-08-21
美元,712.46,706.66,715.3,715.3,712.28,2024/08/22 10:00:17,2024-08-22
美元,713.26,707.45,716.1,716.1,713.58,2024/08/23 10:04:24,2024-08-23
美元,711.16,705.38,714.0,714.0,713.58,2024/08/24 10:30:00,2024-08-24
美元,711.16,705.38,714.0,714.0,713.58,2024/08/25 10:30:00,2024-08-25
美元,710.76,704.98,713.6,713.6,711.39,2024/08/26 10:03:42,2024-08-26
美元,711.86,706.07,714.7,714.7,712.49,2024/08/27 16:00:16,2024-08-27
美元,711.91,706.12,714.75,714.75,712.16,2024/08/28 22:20:31,2024-08-28
美元,711.81,706.02,714.65,714.65,712.99,2024/08/29 10:00:57,2024-08-29
美元,708.66,702.89,711.48,711.48,711.24,2024/08/30 10:00:22,2024-08-30
美元,708.27,702.5,711.09,711.09,711.24,2024/08/31 10:30:00,2024-08-31
美元,708.27,702.5,711.09,711.09,711.24,2024/09/01 10:30:00,2024-09-01
美元,709.36,703.59,712.19,712.19,710.27,2024/09/02 10:00:50,2024-09-02
美元,710.76,704.98,713.6,713.6,711.12,2024/09/03 10:03:14,2024-09-03
美元,710.16,704.39,712.99,712.99,711.48,2024/09/04 10:30:00,2024-09-04
美元,707.97,702.21,710.79,710.79,709.25,2024/09/06 10:06:23,2024-09-06
美元,709.06,703.3,711.89,711.89,709.25,2024/09/07 10:30:00,2024-09-07
美元,709.06,703.3,711.89,711.89,709.25,2024/09/08 10:30:00,2024-09-08
美元,709.76,703.99,712.59,712.59,709.89,2024/09/09 10:01:37,2024-09-09
美元,711.21,705.42,714.05,714.05,711.36,2024/09/10 10:10:13,2024-09-10
美元,710.21,704.43,713.04,713.04,711.82,2024/09/11 10:01:56,2024-09-11
美元,711.01,705.23,713.85,713.85,712.14,2024/09/12 11:10:09,2024-09-12
美元,708.37,702.6,711.19,711.19,710.3,2024/09/13 19:09:52,2024-09-13
美元,708.47,702.7,711.29,711.29,710.3,2024/09/14 10:30:00,2024-09-14
美元,708.77,703.0,711.59,711.59,710.3,2024/09/15 10:30:00,2024-09-15
美元,708.77,703.0,711.59,711.59,710.3,2024/09/16 10:30:00,2024-09-16
美元,708.77,703.0,711.59,711.59,710.3,2024/09/17 10:05:47,2024-09-17
美元,708.47,702.7,711.29,711.29,708.7,2024/09/18 10:01:02,2024-09-18
美元,709.16,703.4,711.99,711.99,709.83,2024/09/19 10:02:37,2024-09-19
美元,704.67,698.94,707.48,707.48,706.44,2024/09/20 10:06:43,2024-09-20
美元,703.87,698.15,706.68,706.68,706.44,2024/09/21 10:30:00,2024-09-21
美元,703.87,698.15,706.68,706.68,706.44,2024/09/22 10:30:00,2024-09-22
美元,703.77,698.05,706.58,706.58,705.31,2024/09/23 10:30:00,2024-09-23
美元,701.28,695.57,704.08,704.08,703.54,2024/09/26 10:00:46,2024-09-26
美元,700.78,695.08,703.57,703.57,701.01,2024/09/27 10:05:34,2024-09-27
美元,700.13,694.44,702.92,702.92,701.01,2024/09/28 10:30:00,2024-09-28
美元,699.48,693.79,702.27,702.27,701.01,2024/09/29 10:25:18,2024-09-29
美元,700.58,694.88,703.37,703.37,700.74,2024/09/30 10:04:07,2024-09-30
美元,701.23,695.52,704.03,704.03,700.74,2024/10/01 10:12:23,2024-10-01
美元,701.48,695.77,704.28,704.28,700.74,2024/10/02 10:30:00,2024-10-02
美元,701.88,696.17,704.68,704.68,700.74,2024/10/03 10:30:00,2024-10-03
美元,702.88,697.16,705.68,705.68,700.74,2024/10/04 10:30:00,2024-10-04
美元,705.47,699.73,708.28,708.28,700.74,2024/10/05 10:30:00,2024-10-05
美元,705.47,699.73,708.28,708.28,700.74,2024/10/06 10:30:00,2024-10-06
美元,706.17,700.43,708.99,708.99,700.74,2024/10/07 10:01:04,2024-10-07
美元,704.22,698.49,707.03,707.03,707.09,2024/10/08 10:01:14,2024-10-08
美元,705.27,699.53,708.08,708.08,705.68,2024/10/09 10:00:48,2024-10-09
美元,706.22,700.47,709.04,709.04,707.42,2024/10/10 10:02:24,2024-10-10
美元,706.17,700.43,708.99,708.99,707.31,2024/10/11 10:07:21,2024-10-11
美元,705.62,705.62,708.43,708.43,707.31,2024/10/12 10:30:00,2024-10-12
美元,705.62,705.62,708.43,708.43,707.31,2024/10/13 10:30:00,2024-10-13
美元,706.37,706.37,709.19,709.19,707.23,2024/10/14 11:07:19,2024-10-14
美元,710.46,710.46,713.29,713.29,708.3,2024/10/15 19:31:19,2024-10-15
美元,710.36,710.36,713.19,713.19,711.91,2024/10/16 10:00:13,2024-10-16
美元,710.71,710.71,713.55,713.55,712.2,2024/10/17 10:03:38,2024-10-17
美元,711.21,711.21,714.05,714.05,712.74,2024/10/18 10:00:56,2024-10-18
美元,709.36,709.36,712.19,712.19,712.74,2024/10/19 10:30:00,2024-10-19
美元,709.36,709.36,712.19,712.19,712.74,2024/10/20 10:30:00,2024-10-20
