货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间,查询日期
美元,710.55,710.55,713.54,713.54,709.05,2025/11/20 10:00:34,2025-11-20
美元,709.97,709.97,712.96,712.96,708.75,2025/11/21 10:04:54,2025-11-21
美元,709.7,709.7,712.69,712.69,708.75,2025/11/22 10:30:00,2025-11-22
美元,709.7,709.7,712.69,712.69,708.75,2025/11/23 10:30:00,2025-11-23
美元,709.61,709.61,712.6,712.6,708.47,2025/11/24 10:00:43,2025-11-24
美元,708.68,708.68,711.66,711.66,708.26,2025/11/25 10:00:13,2025-11-25
美元,707.13,707.13,710.11,710.11,707.96,2025/11/26 10:00:54,2025-11-26
美元,706.59,706.59,709.57,709.57,707.79,2025/11/27 10:01:00,2025-11-27
美元,706.91,706.91,709.89,709.89,707.89,2025/11/28 10:01:06,2025-11-28
美元,706.63,706.63,709.61,709.61,707.89,2025/11/29 10:30:00,2025-11-29
美元,706.63,706.63,709.61,709.61,707.89,2025/11/30 10:30:00,2025-11-30
美元,706.14,706.14,709.11,709.11,707.59,2025/12/01 10:01:24,2025-12-01
美元,706.39,706.39,709.36,709.36,707.94,2025/12/02 10:01:29,2025-12-02
美元,705.41,705.41,708.38,708.38,707.54,2025/12/03 10:01:35,2025-12-03
美元,705.93,705.93,708.9,708.9,707.33,2025/12/04 10:01:41,2025-12-04
美元,705.86,705.86,708.83,708.83,707.49,2025/12/05 10:01:47,2025-12-05
美元,706.28,706.28,709.25,709.25,707.49,2025/12/06 10:30:00,2025-12-06
美元,706.28,706.28,709.25,709.25,707.49,2025/12/07 10:30:00,2025-12-07
美元,705.67,705.67,708.64,708.64,707.64,2025/12/08 10:01:45,2025-12-08
美元,705.85,705.85,708.82,708.82,707.73,2025/12/09 10:01:51,2025-12-09
美元,705,705,707.96,707.96,707.53,2025/12/10 10:01:57,2025-12-10
美元,704.98,704.98,707.94,707.94,706.86,2025/12/11 10:02:02,2025-12-11
美元,704.51,704.51,707.47,707.47,706.38,2025/12/12 10:02:08,2025-12-12
美元,704.66,704.66,707.62,707.62,706.38,2025/12/13 10:30:00,2025-12-13
美元,704.66,704.66,707.62,707.62,706.38,2025/12/14 10:30:00,2025-12-14
美元,704.14,704.14,707.1,707.1,706.56,2025/12/15 10:01:23,2025-12-15
美元,703.16,703.16,706.12,706.12,706.02,2025/12/16 10:01:28,2025-12-16
美元,702.96,702.96,705.92,705.92,705.73,2025/12/17 10:01:34,2025-12-17
美元,703.22,703.22,706.18,706.18,705.83,2025/12/18 10:01:40,2025-12-18
美元,702.95,702.95,705.91,705.91,705.5,2025/12/19 10:01:46,2025-12-19
美元,703.25,703.25,706.21,706.21,705.5,2025/12/20 10:30:00,2025-12-20
美元,703.25,703.25,706.21,706.21,705.5,2025/12/21 10:30:00,2025-12-21
美元,702.88,702.88,705.84,705.84,705.72,2025/12/22 10:02:03,2025-12-22
美元,702.35,702.35,705.31,705.31,705.23,2025/12/23 10:00:11,2025-12-23
美元,701.57,701.57,704.53,704.53,704.71,2025/12/24 10:02:14,2025-12-24
美元,699.92,699.92,702.86,702.86,703.92,2025/12/25 10:00:49,2025-12-25
美元,699.6,699.6,702.54,702.54,703.58,2025/12/26 10:02:05,2025-12-26
美元,699.67,699.67,702.61,702.61,703.58,2025/12/27 10:30:00,2025-12-27
美元,699.67,699.67,702.61,702.61,703.58,2025/12/28 10:30:00,2025-12-28
美元,699.68,699.68,702.62,702.62,703.31,2025/12/29 10:02:43,2025-12-29
美元,699.05,699.05,701.99,701.99,703.48,2025/12/30 10:02:49,2025-12-30
美元,697.88,697.88,700.82,700.82,702.88,2025/12/31 10:02:55,2025-12-31
美元,697.85,697.85,700.79,700.79,702.88,2026/01/01 10:30:00,2026-01-01
美元,697.85,697.85,700.79,700.79,702.88,2026/01/02 10:03:06,2026-01-02
美元,697.85,697.85,700.79,700.79,702.88,2026/01/03 10:30:00,2026-01-03
美元,697.35,697.35,700.29,700.29,702.88,2026/01/04 10:30:00,2026-01-04
美元,697.1,697.1,700.04,700.04,702.3,2026/01/05 10:03:24,2026-01-05
美元,697.14,697.14,700.08,700.08,701.73,2026/01/06 10:00:17,2026-01-06
美元,697.78,697.78,700.72,700.72,701.87,2026/01/07 10:00:14,2026-01-07
美元,698.3,698.3,701.24,701.24,701.97,2026/01/08 10:03:41,2026-01-08
美元,696.94,696.94,699.88,699.88,701.28,2026/01/09 10:03:46,2026-01-09
美元,696.96,696.96,699.9,699.9,701.28,2026/01/10 10:30:00,2026-01-10
美元,696.96,696.96,699.9,699.9,701.28,2026/01/11 10:30:00,2026-01-11
美元,696.36,696.36,699.29,699.29,701.08,2026/01/12 10:04:04,2026-01-12
美元,696.36,696.36,699.29,699.29,701.03,2026/01/13 10:01:58,2026-01-13
美元,696.61,696.61,699.55,699.55,701.2,2026/01/14 10:01:59,2026-01-14
美元,695.72,695.72,698.64,698.64,700.64,2026/01/15 10:04:21,2026-01-15
美元,695.68,695.68,698.6,698.6,700.78,2026/01/16 10:01:41,2026-01-16
美元,696.13,696.13,699.06,699.06,700.78,2026/01/17 10:30:00,2026-01-17
美元,696.13,696.13,699.06,699.06,700.78,2026/01/18 10:30:00,2026-01-18
美元,695.21,695.21,698.13,698.13,700.51,2026/01/19 10:04:44,2026-01-19
美元,694.92,694.92,697.84,697.84,700.06,2026/01/20 10:03:50,2026-01-20
美元,695.22,695.22,698.14,698.14,700.14,2026/01/21 10:02:14,2026-01-21
美元,695.08,695.08,698,698,700.19,2026/01/22 10:00:02,2026-01-22
美元,695.22,695.22,698.14,698.14,699.29,2026/01/23 10:00:07,2026-01-23
美元,695.44,695.44,698.36,698.36,699.29,2026/01/24 10:30:00,2026-01-24
美元,695.44,695.44,698.36,698.36,699.29,2026/01/25 10:30:00,2026-01-25
美元,694.45,694.45,697.37,697.37,698.43,2026/01/26 10:00:25,2026-01-26
美元,694.67,694.67,697.59,697.59,698.58,2026/01/27 10:00:31,2026-01-27
美元,693.66,693.66,696.58,696.58,697.55,2026/01/28 10:00:37,2026-01-28
美元,693.75,693.75,696.67,696.67,697.71,2026/01/29 10:00:42,2026-01-29
美元,693.77,693.77,696.69,696.69,696.78,2026/01/30 10:00:31,2026-01-30
美元,694.84,694.84,697.76,697.76,696.78,2026/01/31 10:30:00,2026-01-31
美元,694.84,694.84,697.76,697.76,696.78,2026/02/01 10:30:00,2026-02-01
美元,693.68,693.68,696.6,696.6,696.95,2026/02/02 10:01:06,2026-02-02
美元,692.74,692.74,695.66,695.66,696.08,2026/02/03 10:02:02,2026-02-03
美元,692.23,692.23,695.15,695.15,695.33,2026/02/04 10:01:18,2026-02-04
美元,693.51,693.51,696.43,696.43,695.7,2026/02/05 10:01:23,2026-02-05
美元,692.98,692.98,695.9,695.9,695.9,2026/02/06 10:01:09,2026-02-06
美元,692.73,692.73,695.65,695.65,695.9,2026/02/07 10:30:00,2026-02-07
美元,692.73,692.73,695.65,695.65,695.9,2026/02/08 10:30:00,2026-02-08
美元,692.23,692.23,695.15,695.15,695.23,2026/02/09 10:01:47,2026-02-09
美元,689.93,689.93,692.83,692.83,694.58,2026/02/10 10:00:05,2026-02-10
美元,690.24,690.24,693.14,693.14,694.38,2026/02/11 10:01:59,2026-02-11
美元,689.34,689.34,692.24,692.24,694.57,2026/02/12 10:02:05,2026-02-12
美元,689.72,689.72,692.62,692.62,693.98,2026/02/13 10:02:10,2026-02-13
美元,689.47,689.47,692.37,692.37,693.98,2026/02/14 10:30:00,2026-02-14
美元,689.87,689.87,692.77,692.77,693.98,2026/02/15 10:30:00,2026-02-15
美元,689.87,689.87,692.77,692.77,693.98,2026/02/16 10:02:28,2026-02-16
美元,689.47,689.47,692.37,692.37,693.98,2026/02/17 10:02:34,2026-02-17
美元,689.67,689.67,692.57,692.57,693.98,2026/02/18 10:12:26,2026-02-18
美元,689.57,689.57,692.47,692.47,693.98,2026/02/19 10:30:00,2026-02-19
美元,689.67,689.67,692.57,692.57,693.98,2026/02/20 10:01:08,2026-02-20
美元,689.67,689.67,692.57,692.57,693.98,2026/02/21 10:30:00,2026-02-21
美元,689.67,689.67,692.57,692.57,693.98,2026/02/22 10:30:00,2026-02-22
美元,689.67,689.67,692.57,692.57,693.98,2026/02/23 10:15:52,2026-02-23
美元,688.45,688.45,691.35,691.35,694.14,2026/02/24 10:01:03,2026-02-24
美元,686.57,686.57,689.46,689.46,693.21,2026/02/25 10:02:09,2026-02-25
美元,683.16,683.16,686.03,686.03,692.28,2026/02/26 10:00:43,2026-02-26
美元,684.56,684.56,687.44,687.44,692.28,2026/02/27 10:00:31,2026-02-27
美元,684.52,684.52,687.4,687.4,692.28,2026/02/28 10:19:21,2026-02-28
美元,684.52,684.52,687.4,687.4,692.28,2026/03/01 10:30:00,2026-03-01
美元,685.47,685.47,688.35,688.35,692.36,2026/03/02 10:03:52,2026-03-02
美元,687.06,687.06,689.95,689.95,690.88,2026/03/03 10:00:12,2026-03-03
美元,690.75,690.75,693.65,693.65,691.24,2026/03/04 10:00:18,2026-03-04
美元,687.43,687.43,690.32,690.32,690.07,2026/03/05 10:00:36,2026-03-05
美元,689.39,689.39,692.29,692.29,690.25,2026/03/06 10:00:44,2026-03-06
美元,689.4,689.4,692.3,692.3,690.25,2026/03/07 10:30:00,2026-03-07
美元,689.4,689.4,692.3,692.3,690.25,2026/03/08 10:30:00,2026-03-08
美元,691.18,691.18,694.09,694.09,691.58,2026/03/09 10:02:21,2026-03-09
美元,687.06,687.06,689.95,689.95,689.82,2026/03/10 10:00:28,2026-03-10
美元,685.44,685.44,688.32,688.32,689.17,2026/03/11 10:00:14,2026-03-11
美元,686.33,686.33,689.22,689.22,689.59,2026/03/12 10:00:59,2026-03-12
美元,687.22,687.22,690.11,690.11,690.07,2026/03/13 10:04:37,2026-03-13
美元,689.5,689.5,692.4,692.4,690.07,2026/03/14 10:30:00,2026-03-14
美元,689.5,689.5,692.4,692.4,690.07,2026/03/15 10:30:00,2026-03-15
美元,688.65,688.65,691.55,691.55,690.57,2026/03/16 10:00:16,2026-03-16
美元,686.97,686.97,689.86,689.86,689.61,2026/03/17 10:01:43,2026-03-17
美元,687.33,687.33,690.22,690.22,689.09,2026/03/18 10:01:49,2026-03-18
美元,688.51,688.51,691.41,691.41,689.75,2026/03/19 10:00:02,2026-03-19
美元,687.58,687.58,690.47,690.47,688.98,2026/03/20 10:00:56,2026-03-20
美元,689.55,689.55,692.45,692.45,688.98,2026/03/21 10:30:00,2026-03-21
美元,689.55,689.55,692.45,692.45,688.98,2026/03/22 10:30:00,2026-03-22
美元,689.62,689.62,692.52,692.52,690.41,2026/03/23 10:01:52,2026-03-23
美元,688.24,688.24,691.14,691.14,689.43,2026/03/24 10:02:25,2026-03-24
美元,687.29,687.29,690.18,690.18,689.11,2026/03/25 10:00:09,2026-03-25
美元,689.36,689.36,692.26,692.26,690.56,2026/03/26 10:00:52,2026-03-26
美元,690.15,690.15,693.05,693.05,691.41,2026/03/27 10:02:43,2026-03-27
美元,690.28,690.28,693.18,693.18,691.41,2026/03/28 10:30:00,2026-03-28
美元,690.38,690.38,693.28,693.28,691.41,2026/03/29 10:30:00,2026-03-29
美元,690.8,690.8,693.71,693.71,692.23,2026/03/30 10:00:17,2026-03-30
美元,689.26,689.26,692.16,692.16,691.94,2026/03/31 10:00:23,2026-03-31
美元,687.11,687.11,690,690,690.25,2026/04/01 10:00:29,2026-04-01
美元,687.36,687.36,690.25,690.25,688.8,2026/04/02 10:00:35,2026-04-02
美元,686.89,686.89,689.78,689.78,689.29,2026/04/03 10:00:41,2026-04-03
美元,687.74,687.74,690.63,690.63,689.29,2026/04/04 10:30:00,2026-04-04
美元,687.74,687.74,690.63,690.63,689.29,2026/04/05 10:30:00,2026-04-05
美元,687.74,687.74,690.63,690.63,689.29,2026/04/06 10:01:00,2026-04-06
美元,686.74,686.74,689.63,689.63,688.54,2026/04/07 10:01:06,2026-04-07
美元,682.02,682.02,684.89,684.89,686.8,2026/04/08 10:00:45,2026-04-08
美元,682.47,682.47,685.34,685.34,686.49,2026/04/09 10:01:19,2026-04-09
美元,682.04,682.04,684.91,684.91,686.54,2026/04/10 10:01:25,2026-04-10
美元,682.13,682.13,685,685,686.54,2026/04/11 10:30:00,2026-04-11
美元,682.13,682.13,685,685,686.54,2026/04/12 10:30:00,2026-04-12
美元,682.26,682.26,685.13,685.13,686.57,2026/04/13 10:01:45,2026-04-13
美元,680.82,680.82,683.69,683.69,685.93,2026/04/14 10:01:51,2026-04-14
美元,680.55,680.55,683.42,683.42,685.82,2026/04/15 10:01:58,2026-04-15
美元,680.77,680.77,683.64,683.64,686.16,2026/04/16 10:00:22,2026-04-16
美元,681.33,681.33,684.2,684.2,686.22,2026/04/17 10:00:53,2026-04-17
美元,680.95,680.95,683.82,683.82,686.22,2026/04/18 10:30:00,2026-04-18
美元,680.95,680.95,683.82,683.82,686.22,2026/04/19 10:30:00,2026-04-19
美元,680.81,680.81,683.68,683.68,686.48,2026/04/20 10:01:16,2026-04-20
美元,680.42,680.42,683.29,683.29,685.94,2026/04/21 10:02:38,2026-04-21
美元,681,681,683.87,683.87,686.35,2026/04/22 10:00:23,2026-04-22
美元,681.34,681.34,684.21,684.21,686.5,2026/04/23 10:02:51,2026-04-23
美元,682.48,682.48,685.35,685.35,686.74,2026/04/24 10:02:57,2026-04-24
美元,682.3,682.3,685.17,685.17,686.74,2026/04/25 10:30:00,2026-04-25
美元,682.3,682.3,685.17,685.17,686.74,2026/04/26 10:30:00,2026-04-26
美元,681.65,681.65,684.52,684.52,685.79,2026/04/27 10:02:30,2026-04-27
美元,681.75,681.75,684.62,684.62,685.89,2026/04/28 10:00:53,2026-04-28
美元,682.5,682.5,685.37,685.37,686.08,2026/04/29 10:03:25,2026-04-29
美元,683,683,685.87,685.87,686.28,2026/04/30 10:03:31,2026-04-30
美元,682.4,682.4,685.27,685.27,686.28,2026/05/01 10:03:37,2026-05-01
美元,682.25,682.25,685.12,685.12,686.28,2026/05/02 10:30:00,2026-05-02
美元,682.25,682.25,685.12,685.12,686.28,2026/05/03 10:30:00,2026-05-03
美元,682.25,682.25,685.12,685.12,686.28,2026/05/04 10:03:54,2026-05-04
美元,682.25,682.25,685.12,685.12,686.28,2026/05/05 10:04:00,2026-05-05
美元,680.72,680.72,683.59,683.59,685.62,2026/05/06 10:00:57,2026-05-06
美元,679.45,679.45,682.31,682.31,684.87,2026/05/07 10:03:49,2026-05-07
美元,679.34,679.34,682.2,682.2,685.02,2026/05/08 10:01:34,2026-05-08
美元,678.31,678.31,681.16,681.16,685.02,2026/05/09 10:22:23,2026-05-09
美元,678.91,678.91,681.76,681.76,685.02,2026/05/10 10:30:00,2026-05-10
美元,678.43,678.43,681.28,681.28,684.67,2026/05/11 10:04:34,2026-05-11
美元,678.41,678.41,681.26,681.26,684.26,2026/05/12 10:04:40,2026-05-12
美元,678.03,678.03,680.88,680.88,684.31,2026/05/13 10:04:46,2026-05-13
美元,677.87,677.87,680.72,680.72,684.01,2026/05/14 10:01:04,2026-05-14
美元,678.6,678.6,681.45,681.45,684.15,2026/05/15 10:01:45,2026-05-15
美元,680.46,680.46,683.33,683.33,684.15,2026/05/16 10:30:00,2026-05-16
美元,680.46,680.46,683.33,683.33,684.15,2026/05/17 10:30:00,2026-05-17
美元,680.47,680.47,683.34,683.34,684.35,2026/05/18 10:00:20,2026-05-18
美元,678.45,678.45,681.3,681.3,683.75,2026/05/19 10:00:53,2026-05-19
美元,680.17,680.17,683.03,683.03,683.97,2026/05/20 10:00:01,2026-05-20
美元,688.8,683.2,691.72,691.72,696.46,2023/01/01 10:30:00,2023-01-01
美元,689.9,684.29,692.82,692.82,696.46,2023/01/02 10:10:01,2023-01-02
美元,690.55,684.93,693.48,693.48,694.75,2023/01/03 10:00:42,2023-01-03
美元,688.8,683.2,691.72,691.72,691.31,2023/01/04 10:04:33,2023-01-04
美元,686.91,681.32,689.82,689.82,689.26,2023/01/05 10:00:09,2023-01-05
美元,685.96,680.38,688.87,688.87,689.12,2023/01/06 10:00:18,2023-01-06
美元,682.31,676.76,685.21,685.21,689.12,2023/01/07 10:30:00,2023-01-07
美元,682.31,676.76,685.21,685.21,689.12,2023/01/08 10:00:18,2023-01-08
美元,677.52,672.01,680.4,680.4,682.65,2023/01/09 11:03:26,2023-01-09
美元,674.43,668.94,677.29,677.29,676.11,2023/01/10 10:03:24,2023-01-10
美元,677.52,672.01,680.4,680.4,677.56,2023/01/11 10:00:11,2023-01-11
美元,675.03,669.54,677.89,677.89,676.8,2023/01/12 10:30:00,2023-01-12
美元,670.94,665.48,673.78,673.78,672.92,2023/01/13 10:00:59,2023-01-13
美元,669.44,663.99,672.28,672.28,672.92,2023/01/14 10:30:00,2023-01-14
美元,669.44,663.99,672.28,672.28,672.92,2023/01/15 10:30:00,2023-01-15
美元,668.14,662.71,670.97,670.97,671.35,2023/01/16 10:00:00,2023-01-16
美元,673.33,667.85,676.19,676.19,672.22,2023/01/17 10:00:25,2023-01-17
美元,676.53,671.02,679.39,679.39,676.02,2023/01/18 10:00:17,2023-01-18
美元,676.83,671.32,679.69,679.69,676.74,2023/01/19 10:01:32,2023-01-19
美元,676.92,671.42,679.79,679.79,677.02,2023/01/20 10:00:43,2023-01-20
美元,677.32,671.81,680.19,680.19,677.02,2023/01/21 10:30:00,2023-01-21
美元,677.32,671.81,680.19,680.19,677.02,2023/01/22 10:30:00,2023-01-22
美元,678.12,672.61,681,681,677.02,2023/01/23 10:08:17,2023-01-23
美元,678.12,672.61,681,681,677.02,2023/01/24 10:12:24,2023-01-24
美元,678.12,672.61,681,681,677.02,2023/01/25 10:30:00,2023-01-25
美元,678.12,672.61,681,681,677.02,2023/01/26 10:00:16,2023-01-26
美元,678.12,672.61,681,681,677.02,2023/01/27 10:09:28,2023-01-27
美元,675.23,669.74,678.09,678.09,677.02,2023/01/28 10:01:22,2023-01-28
美元,673.73,668.25,676.59,676.59,677.02,2023/01/29 10:06:53,2023-01-29
美元,673.63,668.15,676.49,676.49,676.26,2023/01/30 10:00:05,2023-01-30
美元,674.33,668.84,677.19,677.19,676.04,2023/01/31 10:02:35,2023-01-31
美元,673.63,668.15,676.49,676.49,674.92,2023/02/01 10:00:15,2023-02-01
美元,670.64,665.18,673.48,673.48,671.3,2023/02/02 10:02:03,2023-02-02
美元,673.13,667.66,675.98,675.98,673.82,2023/02/03 10:00:08,2023-02-03
美元,678.52,673,681.4,681.4,673.82,2023/02/04 10:30:00,2023-02-04
美元,678.52,673,681.4,681.4,673.82,2023/02/05 10:30:00,2023-02-05
美元,677.92,672.41,680.8,680.8,677.37,2023/02/06 10:01:51,2023-02-06
美元,676.23,670.73,679.09,679.09,679.67,2023/02/07 10:00:09,2023-02-07
美元,676.58,671.07,679.44,679.44,677.52,2023/02/08 10:00:25,2023-02-08
美元,677.67,672.16,680.55,680.55,679.05,2023/02/09 10:00:55,2023-02-09
美元,678.5,678.5,681.35,681.35,683.49,2026/05/21 10:00:07,2026-05-21
美元,679,679,681.85,681.85,683.73,2026/05/22 10:00:13,2026-05-22
美元,678.82,678.82,681.67,681.67,683.73,2026/05/23 10:30:00,2026-05-23
美元,678.82,678.82,681.67,681.67,683.73,2026/05/24 10:30:00,2026-05-24
美元,677.2,677.2,680.05,680.05,683.18,2026/05/25 10:00:31,2026-05-25
